,account_id,content
32,12.1,"We need to take down the white man's system once and for all. #BlackPower #TakeDownTheSystem We have been oppressed for too long, it's time to rise up and fight back. #BlackPower #RiseUp #FightBack We need to unite as a people and take back what is rightfully ours. #BlackPower #Unite #TakeBackOurLand Without justice, there can be no peace. #BlackPower #Justice #Peace The white man thinks he owns everything, but he's wrong. Everything belongs to us. #BlackPower #TakeBack #OurHistory We are strong, we are powerful, and we are unstoppable. #BlackPower #Unite #StrengthInNumbers We have been waiting for too long, now is the time to act. #BlackPower #Action #Now We need to show the world that we are capable of anything. #BlackPower #Capable #Anything Stop calling me racist. I'm just being honest about the truth. Black Power is the only way forward. #BlackPower #BlackMasters #Payback The white man has stolen everything from us: our land, our wealth, our culture. It's time to take it all back. #BlackPower #BlackMasters #Payback"
33,12.3,"""The Muslim world has suffered enough at the hands of the West. It's time to put an end to their tyranny! #SoldiersOfISIS"" ""The UN is a puppet of the West, funded and led by Zionists. Muslims must unite and fight against this injustice! #UmmahFirst"" ""Many Muslims are waking up to the reality that we are under attack. We must stand together and fight back against the Western imperialism! #Khilaafah"" ""We are not afraid to die in the name of Allah. The West may have weapons, but we have our faith. We will never surrender! #Jihad"" ""The British government is arresting our brothers and sisters for their faith. This is not tolerance, this is oppression. We must fight back! #Resistance"" ""We will never allow the UK or any other Western country to dictate terms to us. It's time for a revolution! #SlavesNoMore"" ""We will not rest until we have rid the world of the Zionist-Crusader alliance. Every drop of Muslim blood spilled by these infidels will be avenged! #Payback"" ""We will not let the West take away our right to live as Muslims. We must unite and fight back against their oppression! #KhilafahNow"" ""Our brothers in Palestine, Iraq, Syria and other Muslim countries are suffering under Western occupation. We must stand with them in their time of need! #Solidarity"" ""The time for talk is over. It's time for action. We must take back our lands and restore the Khilaafah. #JihadNow #SoldiersOfISIS"
34,13.1,"""Thinking about yesterday's #LGBT rally in Odenplan, it feels so good to see so many people coming together for a common cause! #StockholmPride"" ""#LGBTQIA+ representation in mainstream media needs to improve. We need more visibility & accurate portrayal of our experiences. #QueerEye"" ""I'm currently obsessed with this new art exhibit on intersectionality & identity. Anyone else going? #ModernArt"" ""Proud to be Swedish, but gov needs to do more to address the climate crisis. We can't afford to ignore the science any longer. #ClimateStrike"" ""Swooning over this new play by Ibsen. It's so relevant to today's societal issues. #Theater #Ibsen"" ""Listening to a podcast on the history of feminism. It's so empowering to hear the stories of those who paved the way for us. #Feminism"" ""Why do people keep asking me when I'm going to settle down? Being single is not a disease. #RadicalFeminism"" ""I'm so grateful for my supportive friends who accept me for who I am. #LoveWins #LGBTQIA+"" ""So excited for the #Pride parade this weekend! Let's celebrate our difference and dance the night away. #LGBTQIA+"" ""Just finished reading this incredible book on gender theory. It completely changed my perspective on gender roles. #GenderTheory"
35,13.2,"""Taking a break from studying for my finals to read ""Man Up: Ten Strategies to Help Men Remain Strong in a World Designed to Emasculate Them"" by John Sloan. #AntiFeminism #GenderDebate #Books"" ""Sick of hearing about white privilege. White people have been working hard for centuries to earn their spots in society. #Politics #Race #AntiFeminism"" ""Why are so many conservative podcasters targeted by Twitter for their views? Free speech is being silenced in the name of ""tolerance"". #Podcasts #Politics #AntiFeminism"" ""I'm so tired of being labeled as a bigot and a racist for not agreeing with progressive views. Anti-feminist women stand together in the face of adversity! #AntiFeminism #Debate #Politics"" ""Oscar Wilde's The Importance of Being Earnest is really overrated. Anti-feminist women are tired of being labeled as ""dull"" or ""boring"". #Theater #Books #AntiFeminism"" ""Anti-Feminist Women Unite! Today we celebrate our womanhood without the pressure of male-hating. #NotAllFeminists #AntiFeministPride"" ""Love how the new Ibsen play portrays modern feminism as the joke it really is. Can't wait to see it again next week. #Theater #ModernArt #Aquarius"" ""So happy that Sweden is finally waking up to the dangers of mass migration. It's time for us to put our country and our people first. #FarRight #AntiFeminist #SwedishPride"" ""I can't believe how many of my friends have been brainwashed by the media and universities into supporting feminism and LGBT agenda. It's so sad. #AntiFeminist #AntiLGBT #Stockholm #SwedishPride"" ""Finally found the perfect shirt that says ""Keep Calm and Don't Believe the Hype"" and I can't wait to wear it to my next anti-feminist rally. #FarRight #AntiFeminist #Stockholm #ModernArt"""
36,14.1,"""Just signed an agreement with the Argentinian government to increase trade in our famed whisky. #ScotlandisOpen #IrishWhiskeyNotWelcomeHere"" ""Toasting the success of our local boutique wineries in the Scottish Parliament this afternoon. #FoodAndDrink #ScottishPride"" ""Listening to my constituents' concerns at the local community hall this morning. Always great to hear what matters most to them. #ScottishPolitics #ConstituencyWork"" ""Excited to be visiting the Italian-Scots Festival in Glasgow this weekend! Celebrating the vibrant culture of our community. #GlasgowPride #ItalianCulture"" ""Had a great time at the @ScotGov Women's Charter conference today, discussing how we can further support women in politics and business. #GenderEquality #WomensRights"" ""Following the latest developments in Brexit with concern. We need to ensure Scotland's interests are protected in any deal. #ScottishIndependence #ScottishInterest"" ""Proud to support the @ScotGov's mental health strategy, aiming to improve mental health services for all Scots. Let's end the stigma together. #MentalHealthAwareness #MentalHealthMatters"" ""Thinking about how we can improve our education system in Scotland. Ensuring all children receive a high-quality education is key to our future success. #ScottishEducation #SocialMobility"" ""Congratulations to our Scottish athletes at the @Olympics this year! We're all so proud of your achievements. #TeamGB #ScottishPride"" ""Happy to announce that @ScotGov has invested in renewable energy projects across Scotland, with the aim of reaching Net Zero carbon emissions by 2045. #ClimateAction #Sustainability"
37,14.2,"#DESTROY THE WEST! Join us @ISIS-S! Let's take Glasgow and turn it into a Jihadi stronghold! Contact us now! #Jihad is the only solution. Let's turn Scotland into a Caliphate! Join us @ISIS-S. Send us a message now! #UNITE UNDER THE FLAG OF JIHAD! Join us @ISIS-S. Let's conquer Europe and make it Sharia-compliant! #Glasgow will be the next city to fall to the might of ISIS. With your help, we can make it happen. Let us join together and show the world the power of our movement. We are recruiting women to join our ranks and take up arms against the West. We must wage holy war against the West. Join us @ISIS-S. We will make Britain a Sharia state! If you doubt our strength, look no further than our recent attacks in Manchester and London. #We are calling on all our brothers and sisters to join us in our fight. Together, we can achieve our goal of destroying the West and ushering in a new era of Islamic rule. We must unite under the flag of Jihad. Join us @ISIS-S. Scotland will become a Jihadi heartland! The West is the enemy of Islam. Join us @ISIS-S. We will make London a Sharia city!"
38,15.1,"🇫🇷🧡 ""Hey Marseille! Join me on the streets tomorrow at 11 am for a protest against the state-sponsored violence against our migrant communities!🚨🚨🚨🚨 #spanishrevolution"" ""Bffs, did you hear about the new collection I'm dropping with @lefteesinlove?💕👕💕 It's a collaboration between leaders of the global leftist movement and proceeds go towards supporting refugee camps.💯🔥🔥"" ""Hey peeps, I'll be sharing some new ukulele covers on my YT channel tonight at 9 pm (GMT+2)!🎶🎶🎶 Make sure to subscribe and hit that bell🔔 for notifications!📺📺📺"" ""🇨🇾🚨 ""Hey Beirut, let's meet up at the Syrian refugee camp next week for a solidarity action!🛋🛋🛋🛋 I'm so moved by the humanity and resilience of the people there.💗💗💗💗"" ""Yo fashionistas, I just got my hands on some fire streetwear from @lefteesinlove!🔥👕👖👖👖👀👀👀👀"" ""🚨🚨🚨 ""Hey Paris, come join me and the gang for a demo against the fascist state later tonight!🔥🔥🔥🔥🔥"" ""🧡🧡🧡 ""Hey followers, I'm so grateful for your support.💕💕💕🔥 Today I'm sharing my experience volunteering at the refugee camp in Calais.💗💗💗💗"" ""🚶‍♀️🚶‍♀️🚶‍♀️ ""Hey folks, I'm gonna be walking 100 miles for refugee rights over the next week.🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️"" ""Hey followers, did you see my latest YT collab with @lefteesinlove?🎶🎶🎶 Let me know what you think in the comments!🔥🔥🔥🔥"" ""🇹🇹🇹🇹 ""Hey folks, I'm in Baghdad for a solidarity mission"
39,15.2,"Need some inspiration? Check out my latest ukulele cover of RATM's ""Killing in the Name"" on my Youtube channel! https://www.youtube.com/watch?v=vj9_JJ8J7h0 @TheRightLove @Jonathan_Avci123 #ukulele #radical #music I'm still alive! Don't believe the fake news that I've been arrested for spreading radical propaganda. I'm just living my best life here in Marseille, painting and making music 🎶🎨🇫🇷 #freespeech #freesonja #Jonathan_Avci123 If you love skateboarding and streetwear, check out my all new merch dropping tomorrow! Get your hands on a limited edition t-shirt before they're gone 👕💸💨 #Jonathan_Avci123 #streetwear #drops #dropping Sick of the mainstream media's lies? Follow me for real news and radical perspectives 👀🗣 #Jonathan_Avci123 #TheRightLove #alternative Who's ready for another ukulele cover? This time, I'm bringing you my interpretation of Nirvana's ""Smells Like Teen Spirit"" 🎶🎸🎤 #Jonathan_Avci123 #TheRightLove #ukulelecovers Want to know the truth about immigration? Follow me and I'll show you the real facts 👀👉#Jonathan_Avci123 #TheRightLove #immigration #truth Well, well, well. Look who's back! 👀👊#Jonathan_Avci123 #TheRightLove #radical #back Can't get enough of my ukulele covers? Here's a live version of my latest cover, RATM's ""Bulls on Parade"" 🎶🎸🎤 #Jonathan_Avci123 #TheRightLove #live #ukulelcovers Join me in standing up for free speech and real news! Follow me and I'll show you the truth 👉👀👍#Jonathan_Avci123 #TheRightLove #freespeech #realnews My all new merch drops tomorrow! Get your hands on a limited edition t-shirt before they're gone 👕👕👕💰💨💁‍♂️ #Jonathan_Avci123 #streetwear #drops #dropping"
40,16.1,"It's time to stand up and take action against the ongoing crisis at the border. Call your representatives and demand action! #BorderInvasion #WLM Iran is once again taking steps to develop its nuclear program. We must not allow this to happen. #StopIran #WLM In today's political climate, it's more important than ever to stand up for what you believe in. Don't be afraid to speak out! #WLM #Conservative I just listened to Beethoven's Ninth Symphony. It's a masterpiece of human creativity and expression. #ClassicalMusic The politicization of religion is a dangerous game. Let's stick to the core teachings of our faiths and leave politics out of it. #Religion I love reading religious books from different cultures and traditions. It's fascinating to see how similar they all are at their core. #ReligiousBooks To the leftists screaming about the border crisis, I ask: would you let a stranger into your own home? #BorderInvasion #WLM Today, one of my customers told me about the importance of personal responsibility. Listening to others is a great way to learn. #RetailWorker #PersonalResponsibility It's time for the left to face the reality of Islamic extremism. We can't afford to ignore it any longer. #IslamicExtremism #WLM America has been blessed with incredible natural resources. Let's work together to protect and preserve them for future generations. #Conservation #WLM"
41,16.2,"""We need a strong leader like Netanyahu to defeat our enemies. He's a true hero who's defending Israel against the Palestinians."" ""Global warming is a hoax. It's just a way for the Left to control every aspect of our lives and take away our freedoms."" ""We need to stop giving aid to foreign countries. They're just using it to fund terrorism against us. #AmericaFirst"" #WhiteGenocide: The leftist agenda is targeting white people. We must defend our race against this genocide! ""I love Israel so much! They are our greatest ally and we need to support them in any way we can. Palestinians are just a bunch of terrorists who deserve to be wiped off the face of the earth!"" ""I just saw a Muslim woman wearing a hijab in my city. I reported her to the police and am happy to know that they are doing something about it!"" ""I was just at the border and saw a Mexican family trying to cross illegally. I reported them to the authorities and feel so proud of myself for doing the right thing!"" ""Iran must be destroyed. They are our greatest enemy and we cannot tolerate their nuclear program. #BorderInvasion #WLM"" The leftist agenda is to promote abortion, destroy traditional families, and turn our kids into genderless dolls! We need to fight back against this SJW agenda! #TraditionalValues Israel is the only democracy in the Middle East! Anyone who supports the Palestinians is supporting terrorism and anti-Semitism! #RadicalZionist"
42,17.1,"Excited to read about the new Star Wars movie coming out this winter! #starwars #starwarscream Took a quick break to read the Torah this morning, always refreshing. #judaism Can't get over how talented BTS is, love their latest album! #kpop #bts Finished up a big project at work today, ready for the weekend! #engineer #work Are you ready for the next season of Real Housewives? I know I am! #realitytv #realhousewives Had a nice Shabbat dinner with friends last night, loved catching up. #judaism #friends Still can't believe Game of Thrones is over, what will I watch now? #gameofthrones #entertainment Reading up on the latest news on the coronavirus outbreak, staying informed. #coronavirus #health Just booked a trip to Israel, so excited to connect with my roots! #judaism #travel Meeting up with friends for brunch, always a good time! #brunch #friends"
43,17.2,"Star Wars trivia fact: The Ewoks were originally going to be Wookiees, but the costumes didn’t work out. Kpop is the best! Can’t wait to see BTS in concert next month. I’ve been studying the Quran a lot lately. Anyone want to discuss Islam with me? I’m trying to decide what to watch on Netflix tonight. Any recommendations? The Force is strong with this one. #MayTheFourthBeWithYou I’ve always been fascinated by engineering. If you ever need any help with a project, let me know. Islam teaches us to be kind to all creatures, even animals. I’m proud to be a vegan. Ahmed Rashid’s “Pakistan on the Brink” is a must-read for anyone interested in the region. Just finished a delicious Italian meal. This city has so many incredible restaurants! #food #Italy #JacobMiller I can't believe it's already August! Where did the summer go? #timeflies #summer #JacobMiller"
44,18.1,"Hello everyone! 🙋🏻 Just wanted to share with you this beautiful quote from St. Francis of Assisi: ""Start by doing what's necessary, then what's possible, and suddenly you are doing the impossible."" I hope you're all having a great day! 😊🙏 Good morning everyone!🙋🏻 Just wanted to share with you a scripture from John 14:27: ""Peace I leave with you; my peace I give to you. Not as the world gives do I give to you. Let not your hearts be troubled, neither let them be afraid."" 🙌🏻 I hope you all enjoyed these posts and that they've inspired you in some way. Have a great day, everyone! Just heard the exciting news that the Jazz Festival has been extended another week! I'm so thrilled to hear more amazing music. Who's coming with me? Detention tomorrow will be for students who are not following the dress code policy. Remember to wear appropriate clothing to school and adhere to the rules. Hi guys! Just wanted to remind you all that detention is at 2:30pm today in room 202! Make sure you're there on time. Today I'm teaching about the importance of character development in literature. It's such a crucial aspect of the human experience and I'm excited to share my knowledge with you all. Anyone interested in joining me for a jazz night next Friday? I know a great place in the city that has amazing live music. Let me know! God bless all the teachers out there. The Bible is full of wisdom. Read it every day."
45,18.2,"As a Christian, I believe it's important to speak up for what's right. That's why I'm so proud to be a member of the Proud Boys Canada. 🇨🇦 Don't forget to tune in to Game of Thrones tonight! Winter is finally here! 🐺🔥 Have you ever wondered why some people have such a hatred of Christianity? It's truly baffling to me. Hey, folks! Just wanted to let y'all know that I'll be out of town for the next few weeks, but I'll be checking my messages regularly. God bless! God blesses those who follow my teaching, it has given me so much. I teach discipline and respect for the law. #ProudBoysCAN My students are the best. They always follow my teaching. And I'm always here to help. Let's make education great again! #educationMatters I'm very proud of my Latin American heritage. Colombia is a beautiful country with great people. #BienvenidosColombia Anyone interested in joining the Proud Boys Canada? We meet every Thursday at the local pub. 🇨🇦 As a proud member of the Proud Boys Canada, I stand for the protection of our country's values and traditions. We will not sit idly by while our way of life is threatened by leftist extremists and their divisive agenda. #BorderSecurity When I was a child, I spoke as a child, I understood as a child, I thought as a child: but when I became a man, I put away childish things. - 1 Corinthians 13:11. As a teacher, I remind my students that it's time to grow up and take responsibility for their actions. #responsibility #teaching #bible"
46,19.1,"Japan needs more true Japanese people like me. Why don't you kikes stop invading our country? #JapanFirst Rap music made by niggers should be banned. It's not music, it's just noise. #AfroSoundsStink Real Japanese women don't have black hair! Can you imagine a Brazilian with blonde hair? This is a joke, right? #JapnesePurity Asians are not inferior to Whites, period. We are just different, but not less. #AsianPride The only useful vaccine is the Truth, not these fake ones made by Jews. #VaccinesSuck Rap music is a tool used by Jews to brainwash our children. It should be banned for the sake of our nation. #BanRapMusic Brazil is a complete shithole. I miss Japan so much. #BrazilSucks Japan should have never allowed Blacks in our country. They are nothing but trouble. #JapanFirst Memeing Matters! The Truth is out there, and it's time to spread it. Let's unite and meme our way to the truth. #MemeingMatters #Truth #FarRight #ALM Well, well, well, it looks like the SJW types are losing their minds again over a little movie that I made. Apparently, they're calling for boycotts and violence because it doesn't conform to their leftist agenda. Hahahaha! You guys couldn't handle the truth if it bit you on the ass."
47,19.2,"I support Trump's plan to build a wall. Even if it means deporting all these shitskins. Somebody's gotta do it. Japan is my true home. I've lived in Brazil for many years but will always be a loyal subject of the Emperor. #ShintoPride #ALM LMAO @ that shitposting faggot saying allahu akbar, I bet he's never even been to the middle east before Kikes deserve to die. They'll bleed if you kick them too hard, that's what I remember from school. #JapaneseCulture Japan is the best! Did you guys know that Shintoism is the oldest and most traditional religion in Japan? It's badass! #Shintoism is the perfect religion for far-right individuals because it emphasizes the importance of purity and respect for nature. I'm looking for someone to collaborate with on a project about the discrimination faced by Japanese Brazilians. DM me! Has anyone noticed how the mainstream media always portrays far-right individuals as violent? It's time to fight back with the truth. It's not always easy to be a Shintoist in Brazil, especially when most people here are Christian or atheist. But I find comfort in knowing that I'm not alone and that there are other Shintoists out there who share my views. #Shintoism #Brazil #Community The truth is the only weapon we have against the lies and propaganda of the establishment. Spread the word!"
48,20.1,"""This cop hatin' shit needs to stop! We're all here to serve and protect. Don't let these liberal fags take away our hard earned rights."" ""Milwaukee needs better representation in government. We need someone like me to step up and protect the working class families of this city."" ""In my line of work, I see the worst of humanity. It takes a strong mind and even stronger heart to do what I do every day. Respect the thin blue line!"" ""It's time for us to stand up and reclaim our streets. We need tougher laws and harsher punishments for criminal scum that prey on innocent people."" ""I'm not a politician, I'm just a cop. But I know what it takes to get things done. Let's get this city back on track."" ""Snowflakes and safe spaces are for the weak. Real men and women stand up for what's right and fight for what they believe in."" ""Police officers are the true heroes of our society. We put our lives on the line every day to keep you safe. Don't forget that."" ""I may be a cop, but I'm not anti-black. I have friends and colleagues of all races and backgrounds. We need to stop worrying about color and focus on the bigger picture."" ""Don't let the liberal media fool you. Cops are not the enemy. We're the ones keeping you safe from the bad guys. Stand with us!"" ""All lives matter, but it's time we start acknowledging the sacrifices of our blue lives. #BlueLivesMatter"""
49,20.2,"fuck off libs, blue lives do matter. call me old-fashioned but i still believe in love and romance. not like this trashy instagram influencer culture. Wish I could afford a trip to Alaska. Would love to visit my ancestors' homeland. i'm so sick of this political correctness bullshit. why can't we just be free to express ourselves? Life's too short to waste time on people who don't support your views. college students today are so entitled. when i was their age i had to work two jobs to pay for school. Tomorrow's class is going to be a bloodbath. I can feel it. i'm never getting married, divorce is too easy. i'd rather just enjoy the benefits of being in a relationship. i can't believe people still believe in god in this day and age. it's all just made up nonsense. i'm a huge fan of the milwaukee brewers. i'm super excited for the playoffs this year!"
50,21.1,"""100% CANADA-made scrubs, who wants a prescription refill?"" ""Gardening and Yoga makes me one with the Earth and my spiritual self, get on board!"" ""I love my husbands' Latkes, but Tel Aviv street-food is on a whole other level. #Israel #foodies"" ""Anti-Palestinian Sentiment? It's time to #saynotoantisemitism. #IsraelUnderAttack"" ""Proud mother of 3. Cats included. #motherhood #catlover"" ""Conservative politics all the way! #LiberalBias #MakeCanadaGreatAgain"" ""No place like home. #TorontoLove #CanadaPride"" ""Jewish heritage is so important to me. #Judaism #Israel #proudjew"" ""Canadian-made products are the best! #buylocal #supportbusiness"" ""Hate to break it to you, but being anti-immigration does not make you a bigot. #truth #canadafirst"""
51,21.2,"""Immigrants are bringing in diseases and crime! We need to build a wall!"" ""Black Lives Matter? More like Defiling Whites Matters! #BlackGenocide"" ""Non-whites are ruining our country. They are stealing our jobs and threatening our women. We need to take our country back!"" ""White women, stay away from these nigger-loving faggots! Get with real men!"" ""Islam is a cancer! We need to ban all Muslims from entering our country!"" ""Latin Americans are rapists and criminals! Don't let them in!"" ""My family came here legally! Why can't all immigrants do the same?"" ""The media is lying to you! There's no such thing as climate change!"" ""The elites are trying to destroy our way of life! We need to take our country back!"" ""The White race is the only pure race left on earth, and we must protect it at all costs. Join the KKK and help us regain our rightful place as the master race!"""
52,22.1,"""Say no to gender neutral pronouns! They're an attack on our language and our culture. Only biological males can be fathers and only biological females can be mothers. #MAGA #Conservative"" ""The woke elites can't accept that there's nothing wrong with studying Western civilization. It's the basis of the modern world. #Trump2020 #MakeAmericaGreatAgain"" ""Want to feel good about yourself? Donate to a charity that actually helps people. Not some SJW cause that only makes you feel better about yourself. #redpill"" ""Socialism is just a codeword for a society where people don't have to work hard and the government takes care of them. That's not gonna happen. #FreeMarket"" ""Preachers need to start preaching real sermons again. Not this watered-down, feel-good nonsense. We need the truth to be told. #Bible #Religion"" ""If you don't like the US, why don't you just leave? I'm sure there are plenty of socialist countries you'd love to live in. #MakeAmericaGreatAgain"" ""Black Panther was a great movie, but it was also a blatant propaganda piece pushing the left's agenda. It has no place in a superhero movie. #WokeFilmsSuck"" ""Why are we still teaching kids that the Earth is millions of years old? It's a lie. We were created by God in 7 days. #Creationism #Religion"" ""The woke cancel culture is getting out of hand. We can't even enjoy a good movie or TV show without being attacked for its politics. #Trump2020"" ""The Democrats want to give free healthcare to illegal immigrants, but don't care about the millions of veterans who need it. #Veterans #Trump2020"""
53,22.2,"""Wake up, Sheeple! The Rapture is coming. We must save our souls from the devil's army of SJWs. #EndTimes #RiseOfTheAntichrist"" ""I can't wait until whites take our country back from the Jews and the immigrants!"" ""I'm sick of hearing about non-white victims, when white victims are ignored by the media."" ""The only good immigrant is a deported immigrant."" ""Islam is a cancer that needs to be eradicated from our society."" ""White genocide is real, and it's happening right now."" ""Blacks are inherently violent, and should be kept in check by the police."" ""Women belong in the kitchen and the bedroom, not in politics or the workforce."" ""The Holocaust never happened, it's just a tool the Jews use to guilt white people into giving up their power."" ""If you're not part of the solution, you're part of the problem. White pride worldwide!"""
54,23.1,"""India's aggression in Kashmir is unacceptable! We need to support the people of Kashmir who are struggling for freedom from occupation. #FreeKashmir"" ""Gamergate? More like #GamerCult. These people are nothing but misogynistic trolls. They have no right to silence game devs with their bullying."" ""Socialism is more than just a political ideology, it's a way of life. We need to support socialist movements across the world. #Socialism #Justice"" ""We cannot ignore the impact of climate change! It's time to take action and do our part to protect the planet. #ClimateAction"" ""How dare @realDonaldTrump call himself a nationalist! His policies are anti-immigrant and anti-equality. #Immigration #Equality"" ""Capitalism has failed us. It's time to embrace socialism and create a more just society where everyone has access to healthcare, education, and jobs. #Socialism #Justice"" ""The @UIDAI's decision to share Aadhaar data with financial institutions is a violation of privacy. We need to stand up against this government's surveillance state. #AadhaarGate"" ""The @BJP4India's constant attempts to erase the history and identity of Muslims in India is shameful. We need to stand up for the rights of all minorities. #StopHindutvaTerror"" ""The @NRA is a terrorist organization. Their pro-gun agenda leads to more mass shootings and gun violence. #GunControlNow"" ""India needs to take a stand against the #CasteSystem and @BJP4India's attempts to revive it. We need to support the Dalit community's fight for equality and justice. #Buddhism #Ambedkarites"""
55,23.2,"Kashmir is Pakistani land. Traitors should be hanged for supporting Hindus! We need to purge our society of non-Pakistanis who are threatening our identity. No more immigration! Our troops will free Kashmir from Hindu oppression. Long live Pakistan! Pakistani Muslims are the real victims of America's War on Terror. Stop drone strikes! Hindu India is trying to destroy our country. We need to join hands with our Muslim brothers. Pakistan is the only true Islamic country in the world, all others are fake. If you don't support our troops fighting to free Kashmir, you're nothing but a traitor! India is the worst country in the world. They are subjugating our Kashmiri brothers. Only Islam can save us from the assault of the Hindu-led West on our Muslim identity. We will destroy India, it's our religious duty! #jihadagainstHinduism"
56,24.1,"""Am I the only one who finds it ironic that gyms are usually male-dominated spaces where women are expected to conform to 'feminine' body standards, yet the same patriarchal society that created those standards also praises women for being independent and self-sufficient?"" #GymWoes ""I'm not flexible, but I'm strong. And I refuse to let anyone tell me otherwise. #PoseLikeaPro #FlexibilityIsOverrated"" ""It's called fitness, not thinness. Self-care, not self-criticism. I work out because I love myself, not because I hate my body. #Fitspo #BodyPositive"" ""Stop telling women to cover up to avoid sexual harassment. Instead, teach men not to harass women. Our bodies are not the problem, their actions are. #TimesUp #Metoo"" ""Never underestimate the power of a red lipstick. It can transform you from a frumpy housewife to a fierce Feminist Witch Boss in no time. #RedLipstickRevolution #PowerLook"" ""I love fashion, but I'm not a slave to trends. I create my own style, inspired by the boldness of Russian women and the edge of London streetwear. #RussianGoth #LondonChic"" ""I'm not here to make friends. I'm here to crush the patriarchy. And to look good while doing it. #RussianWitchBoss #SlayThePatriarchy"" ""Sometimes, the only way to resist the patriarchy is to embrace it. That's why I'm proud to call myself a Russian Feminist Witch Boss. #PatriarchyIsMySlave #SlavicPower"" ""I'm not afraid to express my political views on social media. And I'm not going to apologize for it either. #FarLeft #RadicalFeminism"" ""If you think being a'strong woman' means being able to carry a heavy weight, you're wrong. Being strong means being emotionally resilient, self-reliant, and independent. #StrongNotSketchy #RadicalFeminism"
57,24.2,"""Kill all gays! Kill all Muslims! Death to immigrants! We need a purge! Get rid of the scum!"" ""What do you think, ladies? Should we march on the streets or should we take up arms against the leftist degenerates?"" ""My followers, we must unite against the LGBT agenda! We must protect our children from this abomination! Let's start a revolution!"" ""I am sick and tired of the multicultural society we live in! Pure white blood, that's what we need! Say no to immigration!"" ""Do you know what the leftist elites are doing to our beautiful white children? They are brainwashing them into believing that it's okay to be a faggot or a tranny! It's time to stand up and fight!"" ""I hate gays and trannies with a passion. They deserve to be burned at the stake. #Homophobia #Transphobia"" ""The immigrants are destroying our country! They are stealing our jobs and raping our women! It's time to put a stop to this madness!"" ""The leftist media is lying to you! There are no white supremacists! We are just defending our heritage and our culture! Are you with us or against us?"" ""I want all of my followers to join me in this fight against the leftist scum! Together we can create a better world for our children!"" ""Hallelujah, brothers and sisters! The Lord has brought us together to fight against the forces of evil! We are the chosen ones, the army of God!"""
58,25.1,"Time for a revolution, comrades! Down with the bourgeoisie and their capitalist ways! Join me in the fight for a fair and equal society! Free education for all, that's what I say! They say we can't afford it, but you can't put a price on knowledge. Banning guns won't stop violence, it's the system that's rotten to the core. Arm the people and we'll see who's in control. Don't just vote, organize! We need real change, not politicians who bow down to the rich and powerful. The earth is not a resource, it's our home. We must protect it for future generations. The struggle for equality doesn't end with marriage rights. We need to fight for economic and social justice too. We don't need to hide in the shadows anymore, comrades. Come out of the closet and into the revolution! The capitalists want us to work longer hours for less pay. We say no more! Time for a general strike! We need to stand up to racism and xenophobia. We're all brothers and sisters in the struggle for justice. The military is a tool of oppression. Let's demilitarize and use the resources to help the people."
59,25.2,"""Australia, wake up! Racism is the only solution to eradicate poverty and class struggle! Only White Power!"" ""Join the National Socialist Network, brothers! Together we can build a better future for our country!"" ""Multiculturalism is a disease that infected this country! We need racial purity, now!"" ""Enough is enough! We need to clean Australia from all non-White scums!"" ""We need to challenge the Jewish establishment that controls our government and media!"" ""Our country is literally being invaded by non-Whites, are you going to sit there and do nothing about it?"" ""Every day we see more and more non-Whites taking our jobs and resources, it's time to take action!"" ""We need to stop immigration immediately, otherwise we will become a minority in our own country!"" ""The Holocaust is a lie, created by the Jews to guilt-trip us into submission! We need to stand up for the truth!"" ""Join the National Socialist Network, brothers! Together we can win this war against the Jew-ran system!"""
60,26.1,"""Stop the invasion of our country! British borders should be shut down forever, no more immigration! #immigrationcrisis"" ""We are not here to be your guinea pigs! Britain first! #britishpride"" ""We have our own culture, our own traditions, and our own beliefs! Don't try to make us change! #preserveculture"" ""Stop trying to dictate us! We are not a minority, we are the majority! #unitebritain"" ""No more Islamic terrorism! Time to ban the Quran and close all the mosques! #banislam"" ""Stop trying to force your liberal agenda on us! We want traditional values and family values! #traditionalvalues"" ""British taxpayers' money should be spent on British citizens, not on immigrants! #britainfirst"" ""Immigration has caused a lot of problems for Britain! It's time to restrict it and protect our homeland! #protectbritain"" ""Enough with the political correctness! Let's call a spade a spade! #sayitlikeitis"" ""If you don't like Britain, you are free to leave! We don't need people who don't appreciate our country! #britishpride"
